order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-107649,2024-10-28,CS-1347,Consumer,East,Odisha,Furniture,Chairs,3537.9,9,0.1,415.62,11.75,3122.28
CA-2025-107650,2025-02-11,CS-1014,Consumer,West,Maharashtra,Office Supplies,Fasteners,1522.2,4,0.1,202.84,13.33,1319.36
CA-2025-107651,2024-07-07,CS-1304,Corporate,West,Rajasthan,Furniture,Chairs,218.79,2,0.0,26.23,11.99,192.56
CA-2025-107652,2024-05-08,CS-1103,Consumer,East,West Bengal,Office Supplies,Art,813.75,3,0.0,177.52,21.82,636.23
CA-2025-107653,2025-07-14,CS-1245,Corporate,South,Karnataka,Technology,Accessories,1231.48,6,0.0,200.38,16.27,1031.1
CA-2025-107654,2025-06-20,CS-1245,Corporate,West,Maharashtra,Technology,Phones,2307.04,9,0.1,442.27,19.17,1864.77
CA-2025-107655,2024-09-22,CS-1312,Consumer,West,Goa,Furniture,Chairs,140.36,6,0.5,27.82,19.82,112.54
CA-2025-107656,2024-04-27,CS-1268,Corporate,South,Karnataka,Technology,Accessories,1767.11,4,0.1,338.32,19.15,1428.79
CA-2025-107657,2025-04-08,CS-1224,Consumer,West,Maharashtra,Office Supplies,Art,257.51,1,0.1,61.52,23.89,195.99
CA-2025-107658,2024-05-23,CS-1220,Consumer,South,Tamil Nadu,Furniture,Furnishings,68.45,2,0.5,12.35,18.04,56.1
CA-2025-107659,2025-03-17,CS-1311,Home Office,North,Punjab,Technology,Phones,2045.68,7,0.1,367.77,17.98,1677.91
CA-2025-107660,2024-07-18,CS-1412,Home Office,South,Telangana,Office Supplies,Binders,37.2,3,0.1,7.88,21.18,29.32
CA-2025-107661,2024-06-05,CS-1366,Consumer,North,Punjab,Furniture,Furnishings,26.34,2,0.0,1.4,5.32,24.94
CA-2025-107662,2025-05-01,CS-1217,Corporate,West,Maharashtra,Furniture,Tables,586.69,6,0.0,36.17,6.17,550.52
CA-2025-107663,2024-05-13,CS-1004,Consumer,North,Punjab,Office Supplies,Binders,571.02,4,0.0,56.92,9.97,514.1
CA-2025-107664,2024-05-27,CS-1474,Corporate,South,Kerala,Furniture,Chairs,138.95,1,0.0,11.99,8.63,126.96
CA-2025-107665,2024-12-01,CS-1036,Home Office,North,Haryana,Technology,Accessories,1022.19,9,0.5,82.43,8.06,939.76
CA-2025-107666,2024-03-11,CS-1178,Consumer,East,Odisha,Office Supplies,Binders,2353.19,9,0.0,377.72,16.05,1975.47
CA-2025-107667,2024-08-20,CS-1387,Home Office,South,Telangana,Office Supplies,Binders,1084.27,5,0.0,96.72,8.92,987.55
CA-2025-107668,2024-11-29,CS-1257,Consumer,South,Telangana,Furniture,Tables,1391.08,8,0.1,-542.46,-39.0,1933.54
CA-2025-107669,2025-10-27,CS-1017,Consumer,North,Haryana,Technology,Accessories,2030.21,6,0.0,176.17,8.68,1854.04
CA-2025-107670,2024-03-30,CS-1199,Home Office,West,Goa,Office Supplies,Paper,921.8,7,0.0,76.79,8.33,845.01
CA-2025-107671,2024-11-29,CS-1318,Corporate,West,Maharashtra,Office Supplies,Art,952.88,6,0.5,156.85,16.46,796.03
CA-2025-107672,2024-07-17,CS-1048,Consumer,South,Kerala,Technology,Copiers,2681.1,7,0.2,231.21,8.62,2449.89
CA-2025-107673,2024-06-09,CS-1062,Corporate,South,Telangana,Furniture,Tables,723.51,3,0.0,-216.75,-29.96,940.26
CA-2025-107674,2025-06-21,CS-1069,Consumer,North,Punjab,Office Supplies,Paper,781.46,3,0.0,173.24,22.17,608.22
CA-2025-107675,2024-04-30,CS-1147,Consumer,South,Tamil Nadu,Office Supplies,Paper,1100.57,3,0.0,150.95,13.72,949.62
CA-2025-107676,2024-10-27,CS-1359,Home Office,South,Kerala,Office Supplies,Binders,1551.74,6,0.0,186.17,12.0,1365.57
CA-2025-107677,2025-12-24,CS-1366,Corporate,West,Gujarat,Furniture,Tables,80.51,1,0.0,15.13,18.79,65.38
CA-2025-107678,2025-07-28,CS-1162,Home Office,South,Telangana,Furniture,Furnishings,2783.2,9,0.0,587.62,21.11,2195.58
CA-2025-107679,2025-03-11,CS-1227,Consumer,North,Haryana,Office Supplies,Art,2333.69,9,0.0,258.04,11.06,2075.65
CA-2025-107680,2024-03-08,CS-1433,Corporate,South,Karnataka,Technology,Copiers,1904.89,4,0.0,404.41,21.23,1500.48
CA-2025-107681,2026-02-03,CS-1464,Home Office,South,Telangana,Office Supplies,Binders,88.91,2,0.2,18.08,20.34,70.83
CA-2025-107682,2025-04-03,CS-1488,Consumer,South,Tamil Nadu,Furniture,Furnishings,1910.09,7,0.0,279.98,14.66,1630.11
CA-2025-107683,2025-05-28,CS-1498,Consumer,East,West Bengal,Technology,Phones,1093.04,7,0.5,154.78,14.16,938.26
CA-2025-107684,2025-02-01,CS-1431,Corporate,South,Tamil Nadu,Office Supplies,Fasteners,1882.49,6,0.0,133.53,7.09,1748.96
CA-2025-107685,2025-09-11,CS-1487,Consumer,North,UP,Office Supplies,Fasteners,282.62,8,0.1,19.09,6.75,263.53
CA-2025-107686,2024-10-12,CS-1347,Consumer,West,Maharashtra,Office Supplies,Fasteners,409.53,3,0.2,81.73,19.96,327.8
CA-2025-107687,2025-07-14,CS-1489,Home Office,West,Rajasthan,Office Supplies,Paper,138.65,2,0.5,23.15,16.7,115.5
CA-2025-107688,2024-05-19,CS-1230,Home Office,East,West Bengal,Office Supplies,Fasteners,343.19,1,0.0,50.73,14.78,292.46
CA-2025-107689,2025-12-30,CS-1370,Corporate,North,Haryana,Furniture,Tables,1111.06,3,0.0,65.78,5.92,1045.28
CA-2025-107690,2025-07-09,CS-1178,Corporate,West,Rajasthan,Technology,Accessories,810.3,8,0.1,49.57,6.12,760.73
CA-2025-107691,2026-02-19,CS-1345,Home Office,West,Gujarat,Furniture,Furnishings,3318.24,8,0.0,777.01,23.42,2541.23
CA-2025-107692,2025-08-12,CS-1410,Corporate,South,Telangana,Furniture,Chairs,1386.93,7,0.2,252.66,18.22,1134.27
CA-2025-107693,2025-12-28,CS-1056,Consumer,South,Telangana,Furniture,Furnishings,138.85,2,0.5,17.66,12.72,121.19
CA-2025-107694,2025-09-01,CS-1078,Consumer,South,Telangana,Technology,Phones,423.57,3,0.1,80.48,19.0,343.09
CA-2025-107695,2026-01-17,CS-1270,Consumer,East,Odisha,Office Supplies,Art,876.54,7,0.1,89.05,10.16,787.49
CA-2025-107696,2024-10-08,CS-1206,Consumer,South,Telangana,Technology,Accessories,2449.41,8,0.0,322.96,13.19,2126.45
CA-2025-107697,2025-10-22,CS-1281,Consumer,North,UP,Office Supplies,Paper,2414.36,9,0.0,343.69,14.24,2070.67
CA-2025-107698,2025-07-31,CS-1228,Consumer,East,Odisha,Furniture,Chairs,2255.89,6,0.2,126.68,5.62,2129.21
CA-2025-107699,2026-01-15,CS-1388,Consumer,West,Goa,Office Supplies,Paper,432.32,3,0.0,107.45,24.85,324.87
CA-2025-107700,2025-04-01,CS-1239,Consumer,West,Maharashtra,Office Supplies,Art,1198.06,9,0.2,151.35,12.63,1046.71
CA-2025-107701,2024-03-27,CS-1463,Corporate,North,Punjab,Office Supplies,Fasteners,52.7,5,0.2,12.83,24.35,39.87
CA-2025-107702,2024-03-19,CS-1288,Consumer,North,UP,Furniture,Furnishings,562.27,4,0.1,100.97,17.96,461.3
CA-2025-107703,2024-07-23,CS-1082,Corporate,West,Gujarat,Technology,Copiers,1076.74,9,0.1,253.93,23.58,822.81
CA-2025-107704,2026-03-01,CS-1334,Consumer,North,Haryana,Technology,Phones,413.96,2,0.0,25.19,6.09,388.77
CA-2025-107705,2024-12-02,CS-1250,Home Office,North,Punjab,Office Supplies,Binders,505.73,4,0.5,122.47,24.22,383.26
CA-2025-107706,2024-09-10,CS-1193,Home Office,North,Delhi,Technology,Copiers,2030.54,6,0.0,266.83,13.14,1763.71
CA-2025-107707,2024-10-30,CS-1106,Corporate,South,Kerala,Office Supplies,Paper,624.15,6,0.0,48.28,7.74,575.87
CA-2025-107708,2025-01-14,CS-1189,Corporate,West,Gujarat,Furniture,Furnishings,706.61,5,0.5,130.18,18.42,576.43
CA-2025-107709,2024-05-09,CS-1276,Home Office,North,Haryana,Office Supplies,Paper,2569.25,7,0.0,520.33,20.25,2048.92
CA-2025-107710,2025-08-18,CS-1074,Consumer,North,UP,Furniture,Chairs,320.45,5,0.5,57.66,17.99,262.79
CA-2025-107711,2024-10-02,CS-1010,Home Office,South,Kerala,Furniture,Furnishings,1092.56,6,0.0,172.64,15.8,919.92
CA-2025-107712,2025-11-29,CS-1123,Corporate,West,Goa,Furniture,Chairs,110.51,1,0.0,23.57,21.33,86.94
CA-2025-107713,2025-07-11,CS-1216,Corporate,East,West Bengal,Technology,Copiers,515.25,8,0.0,96.46,18.72,418.79
CA-2025-107714,2024-07-01,CS-1290,Consumer,West,Rajasthan,Office Supplies,Paper,1712.43,5,0.1,297.46,17.37,1414.97
CA-2025-107715,2024-09-24,CS-1445,Corporate,West,Rajasthan,Technology,Accessories,574.34,5,0.1,65.11,11.34,509.23
CA-2025-107716,2024-11-17,CS-1476,Corporate,West,Goa,Furniture,Tables,570.33,6,0.5,128.6,22.55,441.73
CA-2025-107717,2025-05-26,CS-1411,Corporate,South,Tamil Nadu,Furniture,Tables,788.2,6,0.0,-242.41,-30.75,1030.61
CA-2025-107718,2025-09-03,CS-1040,Corporate,West,Goa,Technology,Accessories,251.79,8,0.0,57.89,22.99,193.9
CA-2025-107719,2024-03-18,CS-1193,Consumer,East,Bihar,Office Supplies,Fasteners,1468.82,4,0.0,251.5,17.12,1217.32
CA-2025-107720,2026-02-22,CS-1127,Consumer,North,Delhi,Technology,Copiers,1300.93,4,0.0,273.16,21.0,1027.77
CA-2025-107721,2024-12-04,CS-1289,Consumer,West,Maharashtra,Furniture,Chairs,364.95,3,0.5,82.8,22.69,282.15
CA-2025-107722,2025-11-04,CS-1452,Consumer,South,Kerala,Technology,Phones,3063.82,9,0.0,485.09,15.83,2578.73
CA-2025-107723,2025-07-09,CS-1071,Consumer,West,Maharashtra,Office Supplies,Binders,3398.28,8,0.0,655.91,19.3,2742.37
CA-2025-107724,2025-05-23,CS-1137,Consumer,West,Maharashtra,Furniture,Tables,1565.23,5,0.0,258.73,16.53,1306.5
CA-2025-107725,2024-08-25,CS-1144,Consumer,East,Odisha,Office Supplies,Paper,2907.68,8,0.2,564.45,19.41,2343.23
CA-2025-107726,2024-05-13,CS-1389,Consumer,East,West Bengal,Technology,Phones,326.2,6,0.5,50.42,15.46,275.78
CA-2025-107727,2024-07-10,CS-1354,Consumer,South,Tamil Nadu,Furniture,Chairs,2214.23,5,0.0,465.0,21.0,1749.23
CA-2025-107728,2024-12-21,CS-1380,Home Office,South,Kerala,Technology,Accessories,2230.35,9,0.1,471.64,21.15,1758.71
CA-2025-107729,2024-10-04,CS-1407,Corporate,South,Telangana,Office Supplies,Fasteners,3801.57,9,0.0,225.44,5.93,3576.13
CA-2025-107730,2024-01-18,CS-1299,Corporate,South,Telangana,Office Supplies,Paper,2396.59,8,0.2,217.44,9.07,2179.15
CA-2025-107731,2025-06-07,CS-1370,Consumer,South,Tamil Nadu,Furniture,Tables,114.73,3,0.0,-18.13,-15.8,132.86
CA-2025-107732,2024-06-28,CS-1345,Corporate,North,Haryana,Office Supplies,Binders,3027.74,9,0.2,346.63,11.45,2681.11
CA-2025-107733,2024-05-02,CS-1441,Corporate,North,UP,Furniture,Tables,1051.63,6,0.0,152.77,14.53,898.86
CA-2025-107734,2024-09-02,CS-1435,Home Office,South,Telangana,Office Supplies,Paper,1956.03,9,0.0,385.35,19.7,1570.68
CA-2025-107735,2026-01-03,CS-1269,Corporate,South,Karnataka,Technology,Accessories,7.71,1,0.5,0.85,11.02,6.86
CA-2025-107736,2025-01-07,CS-1384,Corporate,North,UP,Office Supplies,Art,343.6,1,0.1,61.93,18.02,281.67
CA-2025-107737,2024-02-20,CS-1408,Home Office,East,Jharkhand,Office Supplies,Paper,1432.85,6,0.0,318.44,22.22,1114.41
CA-2025-107738,2024-03-11,CS-1139,Consumer,North,Haryana,Furniture,Chairs,1505.32,4,0.2,209.99,13.95,1295.33
CA-2025-107739,2025-04-24,CS-1052,Consumer,South,Telangana,Technology,Phones,590.76,5,0.2,107.2,18.15,483.56
CA-2025-107740,2025-07-13,CS-1499,Corporate,East,Odisha,Furniture,Chairs,1265.38,5,0.0,277.79,21.95,987.59
CA-2025-107741,2024-01-19,CS-1017,Consumer,South,Karnataka,Furniture,Tables,634.37,3,0.0,-201.39,-31.75,835.76
CA-2025-107742,2026-02-12,CS-1165,Consumer,West,Rajasthan,Office Supplies,Art,3583.21,9,0.0,253.28,7.07,3329.93
CA-2025-107743,2024-03-24,CS-1013,Corporate,East,Bihar,Technology,Accessories,272.47,1,0.0,21.89,8.03,250.58
CA-2025-107744,2024-06-03,CS-1190,Consumer,South,Tamil Nadu,Technology,Copiers,1412.04,6,0.0,93.81,6.64,1318.23
CA-2025-107745,2025-07-18,CS-1475,Corporate,North,Haryana,Technology,Phones,758.31,2,0.2,80.72,10.64,677.59
CA-2025-107746,2025-09-10,CS-1340,Home Office,South,Karnataka,Technology,Accessories,312.31,2,0.2,15.86,5.08,296.45
CA-2025-107747,2024-12-22,CS-1353,Consumer,North,Delhi,Office Supplies,Binders,2250.98,9,0.0,387.02,17.19,1863.96
CA-2025-107748,2025-10-08,CS-1362,Consumer,East,Jharkhand,Furniture,Tables,563.06,2,0.0,31.14,5.53,531.92
CA-2025-107749,2025-03-18,CS-1352,Consumer,North,UP,Office Supplies,Art,327.54,9,0.0,45.78,13.98,281.76
CA-2025-107750,2024-03-09,CS-1264,Consumer,East,West Bengal,Furniture,Furnishings,1071.96,8,0.5,159.44,14.87,912.52
CA-2025-107751,2025-06-06,CS-1312,Consumer,South,Tamil Nadu,Furniture,Chairs,1099.61,7,0.1,196.93,17.91,902.68
CA-2025-107752,2024-05-22,CS-1221,Consumer,North,UP,Furniture,Tables,1314.48,8,0.5,128.65,9.79,1185.83
CA-2025-107753,2024-07-10,CS-1104,Consumer,East,West Bengal,Furniture,Chairs,2928.39,9,0.0,654.66,22.36,2273.73
CA-2025-107754,2025-01-21,CS-1339,Consumer,East,West Bengal,Office Supplies,Art,1613.41,9,0.5,243.38,15.08,1370.03
CA-2025-107755,2025-01-12,CS-1198,Corporate,East,Jharkhand,Office Supplies,Fasteners,616.75,3,0.0,115.97,18.8,500.78
CA-2025-107756,2025-08-03,CS-1300,Home Office,West,Maharashtra,Office Supplies,Paper,55.21,1,0.1,6.58,11.92,48.63
CA-2025-107757,2025-06-18,CS-1444,Corporate,East,West Bengal,Technology,Accessories,1801.48,8,0.0,186.27,10.34,1615.21
CA-2025-107758,2025-11-23,CS-1359,Corporate,South,Karnataka,Office Supplies,Fasteners,1122.29,4,0.0,187.2,16.68,935.09
CA-2025-107759,2024-10-19,CS-1368,Consumer,South,Karnataka,Technology,Accessories,99.79,5,0.1,22.86,22.91,76.93
CA-2025-107760,2024-01-09,CS-1169,Corporate,South,Kerala,Office Supplies,Art,1669.25,6,0.0,322.92,19.35,1346.33
CA-2025-107761,2024-09-27,CS-1149,Consumer,East,Odisha,Furniture,Furnishings,1233.87,6,0.0,234.14,18.98,999.73
CA-2025-107762,2025-01-21,CS-1249,Consumer,South,Karnataka,Furniture,Chairs,1368.89,7,0.2,203.67,14.88,1165.22
CA-2025-107763,2024-04-02,CS-1256,Home Office,East,Bihar,Office Supplies,Binders,475.9,3,0.0,24.45,5.14,451.45
CA-2025-107764,2025-06-12,CS-1470,Consumer,East,Odisha,Technology,Phones,502.3,2,0.0,113.39,22.57,388.91
CA-2025-107765,2024-06-02,CS-1042,Consumer,East,Bihar,Furniture,Furnishings,3581.03,9,0.1,351.75,9.82,3229.28
CA-2025-107766,2025-02-08,CS-1202,Home Office,West,Rajasthan,Technology,Copiers,712.88,2,0.1,103.24,14.48,609.64
CA-2025-107767,2024-05-28,CS-1458,Home Office,North,Delhi,Office Supplies,Paper,2806.75,9,0.0,248.61,8.86,2558.14
CA-2025-107768,2024-09-23,CS-1244,Consumer,South,Kerala,Furniture,Tables,1268.09,4,0.0,-436.46,-34.42,1704.55
CA-2025-107769,2025-02-25,CS-1157,Consumer,West,Rajasthan,Office Supplies,Art,403.87,1,0.1,22.91,5.67,380.96
CA-2025-107770,2025-09-09,CS-1464,Corporate,South,Telangana,Office Supplies,Paper,735.15,3,0.0,133.26,18.13,601.89
CA-2025-107771,2025-04-16,CS-1449,Corporate,West,Rajasthan,Furniture,Tables,493.7,2,0.1,29.48,5.97,464.22
CA-2025-107772,2025-06-30,CS-1401,Consumer,North,Delhi,Office Supplies,Paper,1725.95,4,0.0,403.26,23.36,1322.69
CA-2025-107773,2025-09-22,CS-1286,Corporate,North,Delhi,Technology,Copiers,759.62,2,0.0,46.33,6.1,713.29
CA-2025-107774,2025-06-09,CS-1282,Home Office,North,UP,Office Supplies,Binders,1199.88,6,0.1,273.52,22.8,926.36
CA-2025-107775,2025-05-17,CS-1437,Consumer,North,Delhi,Furniture,Furnishings,143.62,1,0.1,14.42,10.04,129.2
CA-2025-107776,2024-01-14,CS-1381,Home Office,East,Odisha,Technology,Copiers,1318.66,5,0.0,238.2,18.06,1080.46
CA-2025-107777,2026-02-16,CS-1238,Home Office,South,Kerala,Furniture,Furnishings,621.9,9,0.0,110.32,17.74,511.58
CA-2025-107778,2025-10-13,CS-1019,Consumer,South,Karnataka,Furniture,Furnishings,343.41,1,0.0,75.67,22.03,267.74
CA-2025-107779,2024-12-29,CS-1053,Corporate,South,Karnataka,Office Supplies,Art,855.29,4,0.1,111.67,13.06,743.62
CA-2025-107780,2024-04-28,CS-1085,Consumer,East,Bihar,Technology,Phones,542.78,2,0.1,84.59,15.58,458.19
CA-2025-107781,2024-08-25,CS-1273,Corporate,South,Karnataka,Office Supplies,Fasteners,849.27,2,0.0,107.92,12.71,741.35
CA-2025-107782,2025-06-29,CS-1430,Corporate,North,Haryana,Office Supplies,Fasteners,830.69,5,0.1,150.43,18.11,680.26
CA-2025-107783,2024-06-17,CS-1360,Consumer,South,Karnataka,Technology,Copiers,507.22,2,0.0,56.88,11.21,450.34
CA-2025-107784,2025-06-05,CS-1213,Corporate,South,Karnataka,Technology,Copiers,1411.44,5,0.0,251.29,17.8,1160.15
CA-2025-107785,2025-09-25,CS-1437,Home Office,West,Maharashtra,Furniture,Furnishings,147.29,1,0.0,29.55,20.06,117.74
CA-2025-107786,2025-10-18,CS-1361,Consumer,East,West Bengal,Technology,Accessories,723.35,5,0.0,54.96,7.6,668.39
CA-2025-107787,2026-01-04,CS-1104,Consumer,North,Delhi,Technology,Copiers,723.19,3,0.1,91.08,12.59,632.11
CA-2025-107788,2026-02-07,CS-1192,Consumer,North,UP,Furniture,Tables,136.01,2,0.5,7.75,5.7,128.26
CA-2025-107789,2026-02-18,CS-1429,Corporate,North,Delhi,Office Supplies,Paper,1555.16,4,0.1,106.04,6.82,1449.12
CA-2025-107790,2025-05-30,CS-1177,Home Office,South,Karnataka,Technology,Copiers,397.99,1,0.2,23.71,5.96,374.28
CA-2025-107791,2025-01-31,CS-1147,Home Office,North,Haryana,Furniture,Chairs,339.95,3,0.0,64.96,19.11,274.99
CA-2025-107792,2024-04-15,CS-1380,Consumer,North,Punjab,Furniture,Chairs,291.88,1,0.0,71.79,24.6,220.09
CA-2025-107793,2024-03-25,CS-1455,Corporate,West,Gujarat,Technology,Copiers,649.88,8,0.0,111.98,17.23,537.9
CA-2025-107794,2024-08-01,CS-1081,Consumer,South,Kerala,Technology,Phones,454.18,5,0.1,53.54,11.79,400.64
CA-2025-107795,2024-04-30,CS-1193,Consumer,West,Maharashtra,Furniture,Furnishings,308.26,1,0.2,63.03,20.45,245.23
CA-2025-107796,2024-05-11,CS-1037,Consumer,East,Odisha,Office Supplies,Fasteners,215.69,2,0.0,32.7,15.16,182.99
CA-2025-107797,2024-07-15,CS-1377,Consumer,South,Telangana,Office Supplies,Paper,3393.1,9,0.0,263.65,7.77,3129.45
CA-2025-107798,2024-01-19,CS-1326,Corporate,West,Rajasthan,Office Supplies,Binders,1455.82,7,0.0,333.75,22.93,1122.07
CA-2025-107799,2025-10-03,CS-1154,Home Office,East,Jharkhand,Technology,Accessories,367.4,3,0.5,27.63,7.52,339.77
CA-2025-107800,2024-01-12,CS-1130,Corporate,West,Rajasthan,Office Supplies,Binders,68.56,1,0.5,16.82,24.53,51.74
CA-2025-107801,2024-03-21,CS-1059,Corporate,East,Odisha,Office Supplies,Art,558.0,2,0.0,68.3,12.24,489.7
CA-2025-107802,2024-11-25,CS-1224,Consumer,North,Punjab,Technology,Phones,1207.23,7,0.0,235.89,19.54,971.34
CA-2025-107803,2026-02-12,CS-1249,Home Office,North,Punjab,Furniture,Tables,382.15,8,0.5,92.43,24.19,289.72
CA-2025-107804,2025-01-26,CS-1240,Corporate,South,Karnataka,Furniture,Furnishings,390.73,5,0.0,65.91,16.87,324.82
CA-2025-107805,2025-09-28,CS-1374,Home Office,West,Rajasthan,Office Supplies,Binders,1999.33,4,0.0,490.16,24.52,1509.17
CA-2025-107806,2024-11-02,CS-1389,Consumer,West,Rajasthan,Office Supplies,Fasteners,717.44,4,0.0,61.59,8.58,655.85
CA-2025-107807,2024-09-23,CS-1293,Corporate,East,West Bengal,Furniture,Tables,1819.86,5,0.1,111.75,6.14,1708.11
CA-2025-107808,2025-03-22,CS-1287,Corporate,South,Tamil Nadu,Office Supplies,Art,1240.95,7,0.0,222.01,17.89,1018.94
CA-2025-107809,2025-03-16,CS-1204,Consumer,North,Haryana,Office Supplies,Binders,2206.75,7,0.0,156.37,7.09,2050.38
CA-2025-107810,2025-10-13,CS-1099,Corporate,West,Gujarat,Technology,Copiers,1688.68,4,0.0,255.15,15.11,1433.53
CA-2025-107811,2024-01-02,CS-1350,Home Office,East,West Bengal,Furniture,Tables,351.06,1,0.0,72.12,20.54,278.94
CA-2025-107812,2025-06-03,CS-1176,Consumer,North,Punjab,Office Supplies,Art,219.24,5,0.0,47.17,21.52,172.07
CA-2025-107813,2026-01-31,CS-1262,Consumer,North,UP,Furniture,Tables,658.1,7,0.1,107.05,16.27,551.05
CA-2025-107814,2025-10-12,CS-1271,Corporate,North,Delhi,Office Supplies,Paper,1752.22,4,0.0,250.6,14.3,1501.62
CA-2025-107815,2025-09-27,CS-1143,Consumer,East,Odisha,Office Supplies,Paper,1686.3,7,0.0,115.27,6.84,1571.03
CA-2025-107816,2024-11-04,CS-1189,Corporate,East,West Bengal,Technology,Copiers,2183.4,8,0.1,406.1,18.6,1777.3
CA-2025-107817,2026-01-09,CS-1272,Corporate,North,Haryana,Furniture,Furnishings,21.98,2,0.5,4.38,19.93,17.6
CA-2025-107818,2025-06-05,CS-1020,Consumer,East,Jharkhand,Office Supplies,Paper,497.57,2,0.0,63.71,12.8,433.86
CA-2025-107819,2025-04-13,CS-1333,Home Office,North,Delhi,Furniture,Furnishings,1105.6,5,0.0,174.27,15.76,931.33
CA-2025-107820,2024-07-30,CS-1300,Corporate,North,Punjab,Office Supplies,Binders,1038.71,3,0.0,104.63,10.07,934.08
CA-2025-107821,2024-04-21,CS-1426,Home Office,North,Haryana,Technology,Accessories,520.13,4,0.0,66.37,12.76,453.76
CA-2025-107822,2024-01-08,CS-1046,Corporate,East,Odisha,Technology,Accessories,337.06,1,0.1,56.92,16.89,280.14
CA-2025-107823,2025-04-21,CS-1095,Home Office,South,Tamil Nadu,Office Supplies,Binders,677.48,4,0.5,136.67,20.17,540.81
CA-2025-107824,2025-04-04,CS-1418,Consumer,South,Karnataka,Technology,Accessories,831.23,4,0.2,51.5,6.2,779.73
CA-2025-107825,2024-09-09,CS-1064,Consumer,East,West Bengal,Furniture,Tables,776.28,4,0.0,115.48,14.88,660.8
CA-2025-107826,2025-06-09,CS-1413,Consumer,West,Gujarat,Furniture,Tables,473.93,3,0.0,30.45,6.42,443.48
CA-2025-107827,2026-01-21,CS-1131,Consumer,East,West Bengal,Technology,Copiers,544.4,2,0.0,125.32,23.02,419.08
CA-2025-107828,2025-03-13,CS-1009,Home Office,West,Gujarat,Furniture,Chairs,585.29,4,0.5,104.28,17.82,481.01
CA-2025-107829,2026-01-23,CS-1459,Consumer,North,Delhi,Furniture,Tables,1653.01,8,0.1,241.34,14.6,1411.67
CA-2025-107830,2025-10-22,CS-1203,Home Office,West,Goa,Office Supplies,Binders,250.62,3,0.5,14.63,5.84,235.99
CA-2025-107831,2024-08-23,CS-1409,Consumer,North,Delhi,Office Supplies,Art,2646.91,6,0.0,411.95,15.56,2234.96
CA-2025-107832,2024-11-01,CS-1470,Consumer,South,Tamil Nadu,Furniture,Furnishings,162.0,2,0.5,28.48,17.58,133.52
CA-2025-107833,2025-04-22,CS-1298,Home Office,North,Haryana,Technology,Phones,305.43,1,0.1,40.99,13.42,264.44
CA-2025-107834,2025-11-09,CS-1174,Consumer,West,Maharashtra,Office Supplies,Paper,2538.84,7,0.2,274.2,10.8,2264.64
CA-2025-107835,2024-01-20,CS-1073,Corporate,South,Kerala,Office Supplies,Art,980.87,6,0.5,237.04,24.17,743.83
CA-2025-107836,2024-08-03,CS-1084,Consumer,South,Kerala,Furniture,Tables,757.21,4,0.0,-122.68,-16.2,879.89
CA-2025-107837,2024-05-14,CS-1059,Home Office,East,Jharkhand,Office Supplies,Fasteners,871.54,7,0.2,212.7,24.41,658.84
CA-2025-107838,2024-05-08,CS-1021,Corporate,West,Goa,Technology,Accessories,1284.5,6,0.5,67.5,5.25,1217.0
CA-2025-107839,2025-02-13,CS-1458,Corporate,West,Gujarat,Technology,Accessories,450.14,2,0.1,69.3,15.4,380.84
CA-2025-107840,2025-02-25,CS-1406,Consumer,East,Jharkhand,Technology,Accessories,1203.0,4,0.0,144.09,11.98,1058.91
CA-2025-107841,2024-10-20,CS-1157,Consumer,East,Bihar,Office Supplies,Binders,2719.68,9,0.0,287.22,10.56,2432.46
CA-2025-107842,2024-09-02,CS-1319,Home Office,South,Karnataka,Technology,Copiers,1955.25,8,0.1,235.69,12.05,1719.56
CA-2025-107843,2025-12-01,CS-1329,Home Office,East,Jharkhand,Furniture,Chairs,2798.1,6,0.0,484.5,17.32,2313.6
CA-2025-107844,2025-07-09,CS-1061,Consumer,South,Karnataka,Furniture,Chairs,466.21,1,0.0,61.69,13.23,404.52
CA-2025-107845,2024-03-26,CS-1064,Consumer,West,Gujarat,Technology,Copiers,208.65,7,0.0,17.91,8.58,190.74
CA-2025-107846,2025-07-09,CS-1325,Consumer,East,West Bengal,Furniture,Tables,128.89,1,0.5,22.58,17.52,106.31
CA-2025-107847,2025-01-09,CS-1168,Consumer,West,Gujarat,Furniture,Furnishings,2067.32,8,0.1,495.72,23.98,1571.6
CA-2025-107848,2025-03-21,CS-1203,Corporate,South,Tamil Nadu,Technology,Phones,1390.57,3,0.0,341.92,24.59,1048.65
CA-2025-107849,2025-01-12,CS-1129,Consumer,North,Delhi,Technology,Phones,397.19,9,0.0,85.12,21.43,312.07
CA-2025-107850,2025-01-24,CS-1245,Consumer,North,UP,Furniture,Chairs,1983.23,5,0.0,170.67,8.61,1812.56
CA-2025-107851,2025-10-18,CS-1106,Corporate,West,Rajasthan,Technology,Phones,1948.71,6,0.0,175.8,9.02,1772.91
CA-2025-107852,2024-02-20,CS-1321,Consumer,South,Karnataka,Technology,Copiers,1328.13,4,0.1,69.3,5.22,1258.83
CA-2025-107853,2024-08-29,CS-1122,Corporate,South,Telangana,Technology,Accessories,917.61,6,0.0,192.91,21.02,724.7
CA-2025-107854,2024-10-20,CS-1318,Home Office,North,Delhi,Office Supplies,Binders,1691.28,9,0.5,141.96,8.39,1549.32
